,News Media,Date,Tweets Ago,Compound,Positive,Neutral,Negative,Tweet
394,FoxNews,Sun Sep 09 16:34:00 +0000 2018,95,0.0,0.0,1.0,0.0,TODAY: @VP Mike Pence joins Chris Wallace for an interview on @FoxNewsSunday. Tune in to Fox News Channel at 2p and… https://t.co/YiihQ1YgnQ
395,FoxNews,Sun Sep 09 16:25:00 +0000 2018,96,0.0,0.0,1.0,0.0,.@MZHemingway on anonymous NYT op-ed #MediaBuzz https://t.co/kPvMbzbLAV https://t.co/FMMbr5kifb
396,FoxNews,Sun Sep 09 16:19:00 +0000 2018,97,0.0946,0.173,0.711,0.116,"TONIGHT: Don't miss ""Life, Liberty, &amp; Levin"" with @marklevinshow and special guest @jonvoight - Tune in at 10p ET o… https://t.co/rvdlUEqJMy"
397,FoxNews,Sun Sep 09 16:12:00 +0000 2018,98,-0.7579,0.0,0.581,0.419,"3rd person charged in murder of North Carolina mayor, wife https://t.co/bnj9w8a9eI"
398,FoxNews,Sun Sep 09 16:11:56 +0000 2018,99,0.7351,0.237,0.763,0.0,"RT @FoxNewsResearch: Longest streaks of positive monthly jobs growth:

[1] 95 (and counting) 
→ Oct 2010 - Aug 2018

[2] 48
→ July 1986 - J…"
399,FoxNews,Sun Sep 09 16:05:00 +0000 2018,100,0.2023,0.107,0.893,0.0,Top Democrat mum on whether Cory Booker faces ethics probe for releasing confidential Kavanaugh docs https://t.co/O9GYYrSqV4
400,nytimes,Mon Sep 10 04:30:10 +0000 2018,1,0.34,0.124,0.876,0.0,"In Opinion

Op-Ed columnist @DLeonhardt writes. ""Trump is certainly acting as if his business history contains dama… https://t.co/FDEtxop3Uv"
401,nytimes,Mon Sep 10 04:22:35 +0000 2018,2,-0.4019,0.0,0.863,0.137,"Aaron Rodgers led the Packers to a historic comeback at home, erasing a 17-point fourth quarter deficit by throwing… https://t.co/cqrXHe6pxx"
402,nytimes,Mon Sep 10 04:15:03 +0000 2018,3,0.6249,0.186,0.814,0.0,"After a long period of silence, Barack Obama expressed his exasperation. “When you hear how great the economy’s doi… https://t.co/4PiQhcbvev"
403,nytimes,Mon Sep 10 04:00:16 +0000 2018,4,-0.5267,0.0,0.861,0.139,"A quarter of the world’s 100 busiest airports are less than 10 meters, or 32 feet, above sea level. The threat from… https://t.co/W2YgbdKnXh"
404,nytimes,Mon Sep 10 03:45:04 +0000 2018,5,-0.6613,0.0,0.795,0.205,"Vladimir Putin once said that treachery was the one sin he could not forgive. It could also, he said darkly, be bad… https://t.co/H1rg7gSj77"
405,nytimes,Mon Sep 10 03:34:24 +0000 2018,6,0.3818,0.211,0.611,0.178,"The Winner of Miss America 2019 Is Nia Imani Franklin, Miss New York https://t.co/qMlZv9r9rl"
406,nytimes,Mon Sep 10 03:26:35 +0000 2018,7,0.0,0.0,1.0,0.0,RT @NYTStyles: 🎵NEW YOOOOOOOORK 🎵https://t.co/tGoEGoBVQh
407,nytimes,Mon Sep 10 03:24:26 +0000 2018,8,0.6705,0.2,0.8,0.0,"RT @JulietMacur: Serena Williams used her powerful voice to raise the issue of inequities in tennis. And yes, change is needed. But her tim…"
408,nytimes,Mon Sep 10 03:22:02 +0000 2018,9,0.6908,0.222,0.778,0.0,"John Legend, Andrew Lloyd Webber and Tim Rice just joined the small elite group of entertainers who have won an Emm… https://t.co/P89ELYHOn1"
409,nytimes,Mon Sep 10 03:17:50 +0000 2018,10,0.6369,0.276,0.724,0.0,Sweden’s Centrists Prevail Even as Far-Right Has Its Best Showing Ever https://t.co/yRUolSOWFv
410,nytimes,Mon Sep 10 03:11:39 +0000 2018,11,-0.4019,0.0,0.838,0.162,"7 people were injured by a knife-wielding assailant in Paris on Sunday night, including 2 British tourists https://t.co/5wptO4wGLS"
411,nytimes,Mon Sep 10 02:56:24 +0000 2018,12,-0.5423,0.0,0.759,0.241,A Spy Story: Sergei Skripal Was a Little Fish. He Had a Big Enemy. https://t.co/UwQWo0INJM
412,nytimes,Mon Sep 10 02:52:40 +0000 2018,13,0.0,0.0,1.0,0.0,RT @ChuBailiang: One of the things that weighed most when working on this story was how the families of Uighurs and other Muslim minorities…
413,nytimes,Mon Sep 10 02:42:02 +0000 2018,14,-0.847,0.0,0.65,0.35,"In Opinion

The editorial board writes, ""This is the lowest form of politics, and the most dangerous, exploiting th… https://t.co/H2WyLhSOqT"
414,nytimes,Mon Sep 10 02:28:41 +0000 2018,15,0.0,0.0,1.0,0.0,"Jack Ma, Alibaba’s Chairman, Plans to Step Down https://t.co/9ekFXi4ZbW"
415,nytimes,Mon Sep 10 02:19:54 +0000 2018,16,0.0,0.0,1.0,0.0,"Children’s books have always been political, but current children’s book creators are finding new outlets to increa… https://t.co/80p9IEGmjJ"
416,nytimes,Mon Sep 10 02:02:31 +0000 2018,17,0.5859,0.202,0.798,0.0,"Home fitness machinery used to be bulky items relegated to the garage or basement. Now, with help from Silicon Vall… https://t.co/hj8WDdL4Gz"
417,nytimes,Mon Sep 10 01:56:56 +0000 2018,18,-0.4939,0.0,0.862,0.138,"RT @dagnysalas: Affairs, redecorating with pheasant feathers and overnight stays in the White House: The list of political scandals with a…"
418,nytimes,Mon Sep 10 01:45:06 +0000 2018,19,-0.296,0.0,0.885,0.115,Sweden looked set for a period of political confusion after elections put a center-right bloc and the ruling center… https://t.co/YyO5uXhMrW
419,nytimes,Mon Sep 10 01:33:20 +0000 2018,20,-0.4767,0.0,0.617,0.383,Paris Knife Attack Wounds 7 People https://t.co/sVVexzuAWK
420,nytimes,Mon Sep 10 01:30:06 +0000 2018,21,-0.6705,0.0,0.816,0.184,A Dallas officer who killed her neighbor in his own apartment after she claims she mistook him for an intruder has… https://t.co/SVosqlU4jL
421,nytimes,Mon Sep 10 01:16:26 +0000 2018,22,-0.3612,0.15,0.57,0.28,"The ""Big Game"" is a gossipy, insightful and wickedly entertaining journey through the NFL https://t.co/hpq6RMrWPt"
422,nytimes,Mon Sep 10 01:00:05 +0000 2018,23,0.7506,0.286,0.714,0.0,"RT @nytopinion: “I want to be a good leader, not a good lady leader. I don’t want to be known simply as the woman who gave birth.” https://…"
423,nytimes,Mon Sep 10 00:31:00 +0000 2018,24,0.6597,0.221,0.779,0.0,Bet on the Giants. Cross a Parking Lot. Watch Them Play. Welcome to Week 1 of N.F.L. Sports Betting at the Meadowla… https://t.co/uplywrpvvX
424,nytimes,Mon Sep 10 00:15:06 +0000 2018,25,0.6705,0.263,0.658,0.078,"Bruce W. Talamon captured the triumphant, the fantastical and the vulnerable moments of America's soul and funk mus… https://t.co/M9xai14pBb"
425,nytimes,Mon Sep 10 00:11:21 +0000 2018,26,0.3818,0.157,0.843,0.0,"White House Memo: Trump Claims Credit for the Economy. Not So Fast, Says Obama. https://t.co/uiTL2WlsLI"
426,nytimes,Sun Sep 09 23:51:34 +0000 2018,27,0.6249,0.347,0.518,0.135,Novak Djokovic Wins the U.S. Open for His 14th Grand Slam Title https://t.co/WWyMFcD9GD
427,nytimes,Sun Sep 09 23:48:49 +0000 2018,28,0.0,0.0,1.0,0.0,Don’t Let Migrant Kids Rot https://t.co/FOFudjY4Ga
428,nytimes,Sun Sep 09 23:41:28 +0000 2018,29,0.2732,0.146,0.751,0.103,"Breaking News: Novak Djokovic won the men’s U.S. Open title, defeating Juan Martín del Potro for his 14th major cha… https://t.co/e7Xf91LufJ"
429,nytimes,Sun Sep 09 23:34:44 +0000 2018,30,0.0,0.0,1.0,0.0,Voters Can Keep Housing Affordable https://t.co/49pcWokQcA
430,nytimes,Sun Sep 09 23:32:50 +0000 2018,31,0.4754,0.134,0.866,0.0,"Breaking News: Les Moonves, one of TV's most powerful executives, is out at CBS, the same day a report detailed new… https://t.co/4U7SKFoevs"
431,nytimes,Sun Sep 09 23:25:45 +0000 2018,32,-0.2263,0.12,0.718,0.163,"A Times reporter describes what it was like to interview internet conspiracy theorist Alex Jones. Afterward, Jones… https://t.co/MQOLfyxDzQ"
432,nytimes,Sun Sep 09 23:18:27 +0000 2018,33,0.0,0.0,1.0,0.0,"Luke Voit Always Knew He Could Hit. Now Everyone Else Does, Too. https://t.co/XfHEKlKEIq"
433,nytimes,Sun Sep 09 23:16:04 +0000 2018,34,0.5859,0.147,0.853,0.0,"RT @NYTSports: Fifty years ago, Arthur Ashe became the first African-American man to win the U.S. Open. He is still the only African-Americ…"
434,nytimes,Sun Sep 09 23:12:43 +0000 2018,35,0.0,0.0,1.0,0.0,A Scourge for California Drivers: Hours on a Sidewalk to Renew a License https://t.co/zTJSryUACL
435,nytimes,Sun Sep 09 23:00:03 +0000 2018,36,-0.34,0.0,0.902,0.098,"RT @ian_urbina: For all the recent attention on guns, there has been far less focus on ammunition. Without bullets, however, a gun is a use…"
436,nytimes,Sun Sep 09 22:44:22 +0000 2018,37,0.0,0.0,1.0,0.0,Almost demolished. Almost donated. The saga of a Frank Lloyd Wright home in Phoenix continues: It is now for sale f… https://t.co/u4sPMjh9GU
437,nytimes,Sun Sep 09 22:25:28 +0000 2018,38,0.0,0.0,1.0,0.0,French musician Nicolas Godin's apartment is a recreation of the moods and memories of his childhood - velvet wallp… https://t.co/GZ1GZyXDgq
438,nytimes,Sun Sep 09 22:09:08 +0000 2018,39,0.0,0.0,1.0,0.0,"Books of The Times: An Epic From Iceland, Complete With Unicorns, Angels and a Stamp-Collecting Werewolf https://t.co/kx5nzHtWGM"
439,nytimes,Sun Sep 09 22:05:46 +0000 2018,40,0.0,0.0,1.0,0.0,"So about that cat that was ""feeding its toy kittens""... https://t.co/tfDedhkBv9"
440,nytimes,Sun Sep 09 21:48:59 +0000 2018,41,0.4939,0.242,0.758,0.0,"Hurricane Florence Strengthening and Targeting the Southeast Coast, Forecasters Say https://t.co/N0dPAJlxZ9"
441,nytimes,Sun Sep 09 21:46:54 +0000 2018,42,0.7783,0.264,0.736,0.0,12-year-old Olivia Moultrie is focused on becoming the best soccer player in the world. It's also why she has hater… https://t.co/r6ccs924GY
442,nytimes,Sun Sep 09 21:30:09 +0000 2018,43,0.8176,0.321,0.679,0.0,Keegan Michael Key had a couple of goals after finishing his sketch comedy show: play an action hero and do Shakesp… https://t.co/MrvFYc5aLE
443,nytimes,Sun Sep 09 21:14:42 +0000 2018,44,0.0,0.0,1.0,0.0,"What happened at the women's final of the U.S. Open between Serena Williams, Naomi Osaka, and umpire Carlos Ramos?… https://t.co/L07TanQlHc"
444,nytimes,Sun Sep 09 21:00:07 +0000 2018,45,-0.2617,0.0,0.898,0.102,"In Opinion

Op-Ed contributor Albert Samaha writes, ""Yes, football is dangerous, but so is leaving one's future in… https://t.co/7UpgUu0wu5"
445,nytimes,Sun Sep 09 20:45:03 +0000 2018,46,0.3612,0.122,0.878,0.0,"In a rare interview, 2 heads of Netflix's comedy programming talk about how the service became the home of prestige… https://t.co/sEtY85C46w"
446,nytimes,Sun Sep 09 20:30:05 +0000 2018,47,-0.7003,0.0,0.721,0.279,"In Opinion

Op-Ed contributor Eric Klinenberg writes, ""Libraries are being disparaged and neglected at precisely th… https://t.co/LbMO3x1L0T"
447,nytimes,Sun Sep 09 20:15:08 +0000 2018,48,-0.2263,0.0,0.909,0.091,"RT @nytimesbusiness: Harvard students demanded a ""living wage"" for campus workers. The university heeded the call and helped many move into…"
448,nytimes,Sun Sep 09 19:45:09 +0000 2018,49,-0.5423,0.0,0.837,0.163,Les Moonves is said to be finalizing his departure from CBS after a report detailing new sexual harassment allegati… https://t.co/DOKUnQ74WH
449,nytimes,Sun Sep 09 19:31:05 +0000 2018,50,0.0,0.0,1.0,0.0,"Serena Williams has been fined $10,000 for her altercation with an umpire at the U.S. Open women's final. Other pla… https://t.co/5xfLAyYHl7"
450,nytimes,Sun Sep 09 19:17:01 +0000 2018,51,0.2975,0.088,0.912,0.0,"RT @NYTSports: “It’s kind of like body surfing in the ocean."" said Elizabeth Osborn, a horse vaulter. ""When you catch a wave and the wave j…"
451,nytimes,Sun Sep 09 19:00:08 +0000 2018,52,0.0,0.0,1.0,0.0,"For Rosh Hashana, this chef merges her Jewish heritage with her Mexico City upbringing https://t.co/yMbIZC72hu"
452,nytimes,Sun Sep 09 18:45:05 +0000 2018,53,-0.6369,0.0,0.755,0.245,"""The Nun,"" the 5th chapter in the ""Conjuring"" series, charges past box office expectations and poor reviews https://t.co/bFnFjR3rzw"
453,nytimes,Sun Sep 09 18:37:52 +0000 2018,54,0.1779,0.139,0.78,0.081,"RT @NYTNational: In many states, it's easier to buy bullets than it is to buy cold medicine. Gun control advocates want to change that by t…"
454,nytimes,Sun Sep 09 18:31:04 +0000 2018,55,0.8555,0.343,0.657,0.0,"The director and stars of ""The Joy Luck Club"" hoped it would usher in a new age of Asian-American projects. Instead… https://t.co/oARBQhdkQT"
455,nytimes,Sun Sep 09 18:15:08 +0000 2018,56,0.0,0.0,1.0,0.0,Why do so many houses (and tombs) in rural Guatemala have American flags painted on them? And how did all these McM… https://t.co/SoykEdqZbb
456,nytimes,Sun Sep 09 18:00:06 +0000 2018,57,0.9118,0.375,0.625,0.0,"Modern Love: ""I don't think many of us would say yes to the question 'Is it O.K. if I act like I care about you and… https://t.co/9x3DBlMi2y"
457,nytimes,Sun Sep 09 17:45:03 +0000 2018,58,0.7906,0.269,0.731,0.0,"A 2,000-foot long unmanned boom is on its way to the Great Pacific Garbage Patch, where organizers hope it will tra… https://t.co/Pi0RZIcQlQ"
458,nytimes,Sun Sep 09 17:31:02 +0000 2018,59,0.3818,0.106,0.894,0.0,"""It is because of [S.E.] Hinton’s work that the average American teen male was revealed to be capable of as much fe… https://t.co/QDFVEeREg0"
459,nytimes,Sun Sep 09 17:15:07 +0000 2018,60,-0.1926,0.071,0.828,0.101,Missed out on the week’s top stories? Need to catch up on the Kavanaugh hearings or the U.S. Open women's final? He… https://t.co/LzlEuSnRek
460,nytimes,Sun Sep 09 17:00:13 +0000 2018,61,0.1779,0.086,0.914,0.0,Lina Khan published a paper titled “Amazon’s Antitrust Paradox” last year. It now forms the basis of a growing anti… https://t.co/vR2z7j6qGX
461,nytimes,Sun Sep 09 16:45:10 +0000 2018,62,-0.9134,0.0,0.506,0.494,A particularly violent day in Afghanistan included Afghan soldiers killed when insurgents attacked a military base… https://t.co/DHAXfGUON2
462,nytimes,Sun Sep 09 16:35:03 +0000 2018,63,-0.296,0.0,0.885,0.115,"Federal prosecutors now say they were ""mistaken"" when they accused alleged Russian operative Maria Butina of offeri… https://t.co/8fn1YN3JAg"
463,nytimes,Sun Sep 09 16:30:02 +0000 2018,64,0.5907,0.212,0.788,0.0,"RT @nytimesworld: ""Naomi Osaka really presents a very interesting challenge for people who are still attached to these antiquated ideas tha…"
464,nytimes,Sun Sep 09 16:15:03 +0000 2018,65,0.1027,0.119,0.78,0.101,Reactions on social media largely focused on the umpire for penalizing Serena Williams for behavior that critics sa… https://t.co/Ym5bwp5VNg
465,nytimes,Sun Sep 09 16:00:06 +0000 2018,66,0.6369,0.218,0.705,0.077,"RT @nytopinion: George W. Bush, who lost the popular vote, carried Florida by 537 votes, won the Electoral College and became the 43rd pres…"
466,nytimes,Sun Sep 09 15:53:54 +0000 2018,67,0.5267,0.134,0.866,0.0,"RT @nytimesworld: The absence of ICBMs in the North Korean military parade is an encouraging signal for Washington, which is urging Kim Jon…"
467,nytimes,Sun Sep 09 15:45:08 +0000 2018,68,0.5975,0.227,0.773,0.0,"“For the first time the court heard that you cannot blame the victim, you cannot transfer all the blame to the woma… https://t.co/TlmXcudzTJ"
468,nytimes,Sun Sep 09 15:31:05 +0000 2018,69,-0.5859,0.0,0.833,0.167,"In Opinion

Op-Ed contributor Kareem Shaheen writes ahead of an expected assault on Idlib, ""Syria taught me that kn… https://t.co/VBk4VPc12E"
469,nytimes,Sun Sep 09 15:15:07 +0000 2018,70,0.0,0.0,1.0,0.0,"How #PlaidShirtGuy wound up with prime seating behind President Trump during a televised rally in Montana, and what… https://t.co/E7oONmM95r"
470,nytimes,Sun Sep 09 15:00:08 +0000 2018,71,0.0,0.0,1.0,0.0,"From covering up an affair to redecorating a congressional office with pheasant feathers, these are a few recent po… https://t.co/G6CZL6yXyb"
471,nytimes,Sun Sep 09 14:45:05 +0000 2018,72,-0.3818,0.0,0.867,0.133,Venezuela and ally Bolivia condemn U.S. officials' secret meetings with members of Venezuelan military that were pl… https://t.co/PbnWtnPwfR
472,nytimes,Sun Sep 09 14:31:04 +0000 2018,73,0.0,0.0,1.0,0.0,"In Opinion

5 high schoolers write, ""We believe informing the public about the history of people with disabilities… https://t.co/5IR8iaA2KY"
473,nytimes,Sun Sep 09 14:15:04 +0000 2018,74,0.3612,0.128,0.872,0.0,"""There were electrical explosions and sparks. People braced themselves because it felt like the train was freewheel… https://t.co/bzi4A6jQ4J"
474,nytimes,Sun Sep 09 14:00:11 +0000 2018,75,0.0,0.0,1.0,0.0,"President Trump’s budget chief thinks Ted Cruz may not be “likable” enough to hold on to his Senate seat, according… https://t.co/mtVO2EBdaR"
475,nytimes,Sun Sep 09 13:58:04 +0000 2018,76,-0.9001,0.0,0.389,0.611,They Killed Their Abusive Husbands. Their Acquittals Shocked Russia. https://t.co/1yDY0jvSBV
476,nytimes,Sun Sep 09 13:45:04 +0000 2018,77,0.34,0.21,0.7,0.09,Billie Jean King agrees with Serena Williams that sexism played role in controversial U.S. Open call https://t.co/uI8zX7CnMu
477,nytimes,Sun Sep 09 13:45:03 +0000 2018,78,0.0,0.0,1.0,0.0,"Here, apple butter is paired with honey, walnuts and currants to make a fall-inspired rugelach… https://t.co/UthvMHNDGW"
478,nytimes,Sun Sep 09 13:30:04 +0000 2018,79,-0.7845,0.068,0.642,0.291,"One of the world's top breast cancer doctors failed to disclose millions of dollars in drug company payments, expos… https://t.co/v5H2tEJD6Y"
479,nytimes,Sun Sep 09 13:00:14 +0000 2018,80,-0.1027,0.0,0.92,0.08,"Judge Brett Kavanaugh, dodging questions at his confirmation hearings, drew on lessons learned from earlier nominee… https://t.co/S01zRu0PRN"
480,nytimes,Sun Sep 09 12:30:03 +0000 2018,81,-0.296,0.0,0.896,0.104,"The Cortlandt Street subway stop, once buried under World Trade Center debris, is reopening just before the 17th an… https://t.co/l104uH4lph"
481,nytimes,Sun Sep 09 12:00:02 +0000 2018,82,0.0,0.0,1.0,0.0,"In heavily pro-Trump West Virginia, Joe Manchin, the Democratic senator up for re-election, has built a lead in pol… https://t.co/7PKZCAcBNi"
482,nytimes,Sun Sep 09 11:35:35 +0000 2018,83,0.296,0.216,0.784,0.0,"To Restore Civil Society, Start With the Library https://t.co/VLwDEa724K"
483,nytimes,Sun Sep 09 11:35:01 +0000 2018,84,-0.4657,0.0,0.879,0.121,How do you model an equitable marriage for your kids? What's really to blame when you fall off of a diet plan? List… https://t.co/0xOctFhMf6
484,nytimes,Sun Sep 09 11:17:51 +0000 2018,85,-0.4767,0.0,0.744,0.256,Can you guess which post is from a fake page? https://t.co/b4CYx6YzdN
485,nytimes,Sun Sep 09 11:00:08 +0000 2018,86,-0.2732,0.065,0.823,0.113,"In a new twist in a legal battle that has plagued President Trump for months, Michael Cohen offered to tear up a no… https://t.co/SHN9KBMKZB"
486,nytimes,Sun Sep 09 10:30:07 +0000 2018,87,-0.4215,0.174,0.59,0.236,"A crafty man-eating tiger on the loose, like the one who has killed 13 people in central India, sounds like somethi… https://t.co/LhwPJI5ixQ"
487,nytimes,Sun Sep 09 10:04:42 +0000 2018,88,0.0,0.0,1.0,0.0,California Teenagers Could Sleep Later Under School Start Bill https://t.co/VFLRk6JXy9
488,nytimes,Sun Sep 09 10:00:10 +0000 2018,89,0.0,0.0,1.0,0.0,"Nearly 23,000 readers submitted questions about the anonymous Op-Ed published in the Times. Op-Ed editor James Dao… https://t.co/h5wdgiJjq4"
489,nytimes,Sun Sep 09 09:30:04 +0000 2018,90,0.4215,0.128,0.872,0.0,China is sending Uighur Muslims to indoctrination camps to rid them of their faith in the biggest internment progra… https://t.co/FzwxlqdAq1
490,nytimes,Sun Sep 09 09:00:05 +0000 2018,91,0.0,0.0,1.0,0.0,The Trump administration held secret meetings with Venezuelan military officers planning a coup against President N… https://t.co/VtXn9m73eC
491,nytimes,Sun Sep 09 08:41:41 +0000 2018,92,0.4939,0.151,0.849,0.0,"Wealth generated by slaves working sugar, rice and cotton plantations built Barbados. If you're willing to stray fr… https://t.co/ax1m0DNTjt"
492,nytimes,Sun Sep 09 08:24:58 +0000 2018,93,-0.6597,0.0,0.748,0.252,Arizona lawmakers cut education budgets. Then teachers got angry. There is a grass-roots uprising taking place in A… https://t.co/AZPIBymfJA
493,nytimes,Sun Sep 09 08:08:04 +0000 2018,94,0.0,0.0,1.0,0.0,"A reboot of the Playboy Club is set to open in New York. The decor is updated midcentury. Are the gender roles, too? https://t.co/dIDNgS0vY1"
494,nytimes,Sun Sep 09 07:51:19 +0000 2018,95,-0.5423,0.0,0.844,0.156,"When you hear opera in a movie, you just know something bad is going to happen. But maybe not anymore. https://t.co/FCJcThhK4X"
495,nytimes,Sun Sep 09 07:34:36 +0000 2018,96,0.0516,0.059,0.941,0.0,"From how to squeeze in a meal during a tight connection to finding discounted fares for kids, here's tips on making… https://t.co/W90plT3ecx"
496,nytimes,Sun Sep 09 07:17:49 +0000 2018,97,0.4404,0.157,0.843,0.0,"She’s testified on behalf of Meek Mill, met with Kanye West after his Taylor Swift VMAs moment and warmed up T.I. f… https://t.co/W7omfM7PHi"
497,nytimes,Sun Sep 09 07:00:32 +0000 2018,98,0.0,0.0,1.0,0.0,"""Era una scena di guerra."" I vigili del fuoco raccontano a The New York Times la scena drammatica del ponte di Geno… https://t.co/nC72JgQix7"
498,nytimes,Sun Sep 09 06:30:09 +0000 2018,99,0.5927,0.194,0.806,0.0,"A year into Facebook Watch's existence, there’s a lot to sift through — but is any of it good? https://t.co/UntLKntx2U"
499,nytimes,Sun Sep 09 06:14:04 +0000 2018,100,0.6908,0.249,0.694,0.057,"She and a friend spent 3 days exploring Las Vegas's pool culture. In that time, they would ""pay handsomely for the… https://t.co/pci0yoFUYf"
